LawID,URI,LegislatorID,LegislatorName,LegislatorTitle,LegislatorReligion,LegislatorRuleBegin,LegislatorRuleEnd,TerID,TerShortLabel,TerSeq,TerLabel,TerOrg,TerOrgID,TerType1,TerType2,TerReligion,TerDistrict,TerPublished,TerEditor,TerLitList,TerAbbrevList,TerPreface,Datum,Date1,Date,Year,Month,Day,Form,Scope_needscleaning,Scope_clean 2,Scope_clean 3,Scope_clean 4,Scope_clean 5,Scope_clean 6,Scope_clean 7,Scope_clean 8,Scope_clean 9,Scope_clean 10,Scope_clean 11,Scope_clean 12,Scope_clean 13,RelatesTo,Publication,Archive,StAB,Archive_folder,Pages,Remarks,Title,Facs,URL,Matters_level2_num01,Matters_level2_01,Matters_level3_01,Matters_level4_01,Matters_01_addinfo,Matters_level2_num02,Matters_level2_02,Matters_level3_02,Matters_level4_02,Matters_02_addinfo,Matters_level2_num03,Matters_level2_03,Matters_level3_03,Matters_level4_03,Matters_03_addinfo,Matters_level2_num04,Matters_level2_04,Matters_level3_04,Matters_level4_04,Matters_04_addinfo,Matters_level2_num05,Matters_level2_05,Matters_level3_05,Matters 5 5,Matters_level4_05,Matters_level2_num06,Matters_level2_06,Matters_level3_06,Matters_level4_06,Matters_06_addinfo,Matters_level2_num07,Matters_level2_07,Matters_level3_07,Matters_level4_07,Matters_07_addinfo,Matters_level2_num08,Matters_level2_08,Matters_level3_08,Matters_level4_08,Matters_08_addinfo,Matters_level2_num09,Matters_level2_09,Matters_level3_09,Matters_level4_09,Matters_09_addinfo,Matters_level2_num10,Matters_level2_10,Matters_level3_10,Matters_level4_10,Matters_10_addinfo,Matters_level2_num11,Matters_level2_11,Matters_level3_11,Matters_level4_11,Matters_level2_num12,Matters_level2_12,Matters_level3_12,Matters_level4_12,Matters_level2_num13,Matters_level2_13,Matters_level3_13,Matters_level4_13,Matters_level2_num14,Matters_level2_14,Matters_level3_14,Matters_level4_14,Matters_14_addinfo,Matters_level2_num15,Matters_level2_15,Matters_level3_15,Matters_level4_15,Matters_level2_num16,Matters_level2_16,Matters_level3_16,Matters_level4_16,Matters_level2_num17,Matters_level2_17,Matters_level3_17,Matters_level4_17,Matters_17_addinfo,Matters_level2_num18,Matters_level2_18,Matters_level3_18,Matters_level4_18,Matters_18_addinfo,Matters_level2_num19,Matters_level2_19,Matters_level3_19,Matters_level4_19,Matters_level2_num20,Matters_level2_20,Matters_level3_20,Matters_level4_20,Matters_level2_num21,Matters_level2_21,Matters_level3_21,Matters_level4_21,Matters_level2_num22,Matters_level2_22,Matters_level3_22,Matters_level4_22,Matters_22_addinfo,Matters_level2_num23,Matters_level2_23,Matters_level3_23,Matters_level4_23,Matters_23_addinfo,Matters_level2_num24,Matters_level2_24,Matters_level3_24,Matters_level4_24,Matters_24_addinfo,Matters_level2_num25,Matters_level2_25,Matters_level3_25,Matters_level4_25,Matters_level2_num26,Matters_level2_26,Matters_level3_26,Matters_level4_26,Matters_dirty,Dirty,Controlled,Links,Scope_original
BER.01.001.4704,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1792.12.26,,1792-12-26T00:00:00Z,1792,12,26,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 511, S. 180-183",StAB,A I 511,S. 180-183,,Getreid Ausfuhr Verbott.,,,4.6,Handel und Dienstleistungen,Versorgung,",Getreide; Ausfuhr; Verbot; Fruchtsperre",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4704.06022.0,,4.6,Handel und Dienstleistungen,,Versorgung,,,,,Getreide; Ausfuhr; Verbot; Fruchtsperre,,,,,,)",,,,
BER.01.001.4705,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.01.07,,1793-01-07T00:00:00Z,1793,1,7,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 511, S. 194 f.",StAB,A I 511,S. 194 f.,,Verordnung wegen den kaiserlichen und französischen Deserteürs.,,,1.3,Randgruppen,Fahrende Leute,",Deserteure",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4705.06023.0,,1.3,Randgruppen,,Fahrende Leute,,,,,Deserteure,,,,,,)",,,,
BER.01.001.4706,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.01.15,,1793-01-15T00:00:00Z,1793,1,15,Verordnung,,Sumiswald,Brandis,Burgdorf,Emmental,Trachselwald,,,,,,,,,,"StAB, A I 511, S. 195 f.",StAB,A I 511,S. 195 f.,,Ansehend der emmentalischen Land- und Dorfkrämern Beschwerden gegen dasige Landschneider.,,,4.5,Handwerk und Gewerbe,Landschneider,",Waren; Handel/Handelsbedingungen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4706.06024.0,,4.5,Handwerk und Gewerbe,,Landschneider,,,,,Waren; Handel/Handelsbedingungen,,,,,,)",,,,"Trachselwald, Sumiswald, Brandis, Burgdorf, Emmental"
BER.01.001.4707,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.01.15,,1793-01-15T00:00:00Z,1793,1,15,Verordnung,,Sumiswald,Brandis,Burgdorf,Trachselwald,,,,,,,,,,,"StAB, A I 511, S. 196 f.",StAB,A I 511,S. 196 f.,,Für den Nagelhandel sollen keine Hausierpatenten mehr ertheilt werden.,,,4.6,Handel und Dienstleistungen,Hausierer/Krämer,",Verbot; Handelsbedingungen; Nägel",,4.6,Handel und Dienstleistungen,Markt/Messe,",Verbot; Handelsbedingungen; Nägel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4707.06025.0,,4.6,Handel und Dienstleistungen,,Hausierer/Krämer,,,,,Verbot; Handelsbedingungen; Nägel,,,,,,),(BER.01.001.4707.06025.1,,4.6,Handel und Dienstleistungen,,Markt/Messe,,,,,Verbot; Handelsbedingungen; Nägel,,,,,,)",,,,"Trachselwald, Sumiswald, Brandis, Burgdorf"
BER.01.001.4708,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.02.07,,1793-02-07T00:00:00Z,1793,2,7,Verordnung,,Lausanne,Morges,Nyon,Aigle,Vevey,,,,,,,,,,"StAB, A I 511, S. 200",StAB,A I 511,S. 200,,"Verbott Schiffe oder Barques aus den Aemtern am Genfer See, an Fremde zu verkauffen.",,,4.6,Handel und Dienstleistungen,Handelsbedingungen,",Ausfuhr; Schiffe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4708.06026.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Ausfuhr; Schiffe,,,,,,)",,,,"Vevey, Lausanne, Morges, Nyon, Aigle"
BER.01.001.4709,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.02.20,,1793-02-20T00:00:00Z,1793,2,20,Verordnung,,,,,,,,,,,,,,Verordnungen 14.05. & 26.12.1792,,"StAB, A I 511, S. 205-208 & 211-214",StAB,A I 511,S. 205-208 & 211-214,,"Verordnung, zu Vorbeügung der Missbräuchen bey den Getreidankäufen ausser Landes.",,,4.6,Handel und Dienstleistungen,Handelsbedingungen,",Aufsicht; Überwachung; Handelswege; Warenverwendung; Getreide",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4709.06027.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Aufsicht; Überwachung; Handelswege; Warenverwendung; Getreide,,,,,,)",,,,
BER.01.001.4710,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.03.04,,1793-03-04T00:00:00Z,1793,3,4,Verordnung,Welsche Gebiete,,,,,,,,,,,,,,,"StAB, A I 511, S. 221-223",StAB,A I 511,S. 221-223,,Erneüerung der Verordnung wegen Process-Sachen im Welschen Land von A. 1706 und Erhöhung er untern Instanzen Competenz.,,,2.4,Policey der Verwaltung und Justiz,Zuständigkeiten Gerichte,",Streitwert",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4710.06028.0,,2.4,Policey der Verwaltung und Justiz,,Zuständigkeiten Gerichte,,,,,Streitwert,,,,,,)",,,,Welsche Gebiete
BER.01.001.4711,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.03.15,,1793-03-15T00:00:00Z,1793,3,15,Verordnung,,,,,,,,,,,,,,Verordnungen 05.07.1759 & 20.06.1766,,"StAB, A I 511, S. 228 f.",StAB,A I 511,S. 228 f.,,"Jeder Haushaltung, in denen oberkeitlichen Zehndbezirken, wird vergünstiget [...] ein Viertel Juchart Landes mit Erdapfeln zehndfrey anpflanzen zu können.",,,4.1,Landwirtschaft,Ernteordnung/Feudalabgaben,",Zehnt",",Erläuterung S. 384: 09.09.1793.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4711.06029.0,,4.1,Landwirtschaft,,Ernteordnung/Feudalabgaben,,,,,Zehnt,,,Erläuterung S. 384: 09.09.1793.,,,)",,,,
BER.01.001.4712,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.03.27,,1793-03-27T00:00:00Z,1793,3,27,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 511, S. 229 f.",StAB,A I 511,S. 229 f.,,Getreid=Verkauf und Ergänzung des Kriegsvorraths.,,,2.2,Öffentliche Sicherheit; Kriminalität,Militär/Soldaten,",Versorgung (militärisch",,,,,,,4.6,Handel und Dienstleistungen,Versorgung,",Sicherung; Getreide; Marktfreigabe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4712.06031.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Militär/Soldaten,,,,,Versorgung (militärisch),,,,,,),(BER.01.001.4712.06030.0,,4.6,Handel und Dienstleistungen,,Versorgung,,,,,Sicherung; Getreide; Marktfreigabe,,,,,,)",,,,
BER.01.001.4713,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.04.10,,1793-04-10T00:00:00Z,1793,4,10,Verordnung,Deutsche Gebiete,,,,,,,,,,,,,,,"StAB, A I 511, S. 231 f.",StAB,A I 511,S. 231 f.,,Wegen Visitation der Pfrundhäuser etc. durch die Juraten jeder ehrwürdigen Class Deütschen Landes.,,,1.1,Religionsangelegenheiten,Geistlichkeit,",Amtsausübung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4713.06032.0,,1.1,Religionsangelegenheiten,,Geistlichkeit,,,,,Amtsausübung,,,,,,)",,,,Deutsche Gebiete
BER.01.001.4714,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.04.16,,1793-04-16T00:00:00Z,1793,4,16,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 511, S. 232-234",StAB,A I 511,S. 232-234,,"Warnung der hiesigen Landen, vor denen falschen Assignaten.",,,4.7,Geld- und Kreditwesen,Münzwesen,",Suspendierung; Verruf; Münzeinfuhr; Aufsicht",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4714.06033.0,,4.7,Geld- und Kreditwesen,,Münzwesen,,,,,Suspendierung; Verruf; Münzeinfuhr; Aufsicht,,,,,,)",,,,
BER.01.001.4715,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.05.06,,1793-05-06T00:00:00Z,1793,5,6,Publikation,,Stadt Bern,,,,,,,,,,,,,,"StAB, A I 511, S. 255 f.",StAB,A I 511,S. 255 f.,,Publication.,,,3.2,Sozialwesen,Armenwesen,",Kollekte",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4715.06034.0,,3.2,Sozialwesen,,Armenwesen,,,,,Kollekte,,,,,,)",,,,Stadt Bern
BER.01.001.4724,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.05.08,,1793-05-08T00:00:00Z,1793,5,8,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 511, S. 319-321",StAB,A I 511,S. 319-321,,Die neüprägenden Bern Duplonen werden in Curs gesezt.,,,4.7,Geld- und Kreditwesen,Münzwesen,",Münzfuß; Münzprägung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4724.06045.0,,4.7,Geld- und Kreditwesen,,Münzwesen,,,,,Münzfuß; Münzprägung,,,,,,)",,,,
BER.01.001.4717,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.05.14,,1793-05-14T00:00:00Z,1793,5,14,Publikation,,,,,,,,,,,,,,,,"StAB, A I 511, S. 260-263 & 260 f.",StAB,A I 511,S. 260-263 & 260 f.,,Publication.,,,2.4,Policey der Verwaltung und Justiz,Bekanntmachungswesen,",Verordnung; Vorderösterreich",,4.6,Handel und Dienstleistungen,Handelsbedingungen,",Einfuhr; Vieh; Warenmengen; Patent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4717.06036.0,,2.4,Policey der Verwaltung und Justiz,,Bekanntmachungswesen,,,,,Verordnung; Vorderösterreich,,,,,,),(BER.01.001.4717.06037.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Einfuhr; Vieh; Warenmengen; Patent,,,,,,)",,,,
BER.01.001.4716,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.05.14,,1793-05-14T00:00:00Z,1793,5,14,Verordnung,,Landgericht Seftigen,,,,,,,,,,,,,,"StAB, A I 511, S. 257-259",StAB,A I 511,S. 257-259,,Verordnung ansehend die Holzaustheilung [...] an die Gemeinden im Landgericht Seftigen.,,,4.2,Forst- und Bodennutzung,Forst,",Holzverwendung; Holzzuteilung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4716.06035.0,,4.2,Forst- und Bodennutzung,,Forst,,,,,Holzverwendung; Holzzuteilung,,,,,,)",,,,Landgericht Seftigen
BER.01.001.4718,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.05.16,,1793-05-16T00:00:00Z,1793,5,16,Publikation,,,,,,,,,,,,,,,,"StAB, A I 511, S. 268 f.",StAB,A I 511,S. 268 f.,,,,,4.6,Handel und Dienstleistungen,Versorgung,",Getreide; Schleichhandel; Patent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4718.06038.0,,4.6,Handel und Dienstleistungen,,Versorgung,,,,,Getreide; Schleichhandel; Patent,,,,,,)",,,,
BER.01.001.4719,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.05.20,,1793-05-20T00:00:00Z,1793,5,20,Publikation,,,,,,,,,,,,,,,,"StAB, A I 511, S. 271-274 & 277-279",StAB,A I 511,S. 271-274 & 277-279,,"Reiss Ausfuhr Verbott, und Einführung der Patenten zu dessen Ankaufung in den italienischen Staaten.",,,4.6,Handel und Dienstleistungen,Handelsbedingungen,",Einfuhr; Ausfuhr; Warenmengen; Patent; Reis; Aufsicht; Überwachung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4719.06039.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Einfuhr; Ausfuhr; Warenmengen; Patent; Reis; Aufsicht; Überwachung,,,,,,)",,,,
BER.01.001.4720,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.05.27,,1793-05-27T00:00:00Z,1793,5,27,Reglement,,Aubonne,,,,,,,,,,,,,,"StAB, A I 511, S. 281-289 & S. 313",StAB,A I 511,S. 281-289 & S. 313,,Reglement für die oberkeitlichen Waldungen im Amt Aubonne.,,,4.2,Forst- und Bodennutzung,Forst,",Aufsicht; Holzverwendung; Holzzuteilung; Nutzung; Personal; Pflege",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4720.06040.0,,4.2,Forst- und Bodennutzung,,Forst,,,,,Aufsicht; Holzverwendung; Holzzuteilung; Nutzung; Personal; Pflege,,,,,,)",,,,Aubonne
BER.01.001.4721,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.05.27,,1793-05-27T00:00:00Z,1793,5,27,Reglement,,Morges,,,,,,,,,,,,,,"StAB, A I 511, S. 289-295",StAB,A I 511,S. 289-295,,Reglement für die zum Schloss Morsee gehörenden Waldungen.,,,4.2,Forst- und Bodennutzung,Forst,",Aufsicht; Personal; Nutzung; Holzzuteilung; Holzverwendung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4721.06041.0,,4.2,Forst- und Bodennutzung,,Forst,,,,,Aufsicht; Personal; Nutzung; Holzzuteilung; Holzverwendung,,,,,,)",,,,Morges
BER.01.001.4722,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.05.29,,1793-05-29T00:00:00Z,1793,5,29,Verordnung,Deutsche Gebiete,,,,,,,,,,,,,,,"StAB, A I 511, S. 314",StAB,A I 511,S. 314,,"Getreid Verkauf, und Ergänzung des Kriegs Vorraths, im Deütschen Land.",,,2.2,Öffentliche Sicherheit; Kriminalität,Militär/Soldaten,",Versorgung (militärisch",,,,,,,4.6,Handel und Dienstleistungen,Versorgung,",Getreide; Marktfreigabe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4722.06043.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Militär/Soldaten,,,,,Versorgung (militärisch),,,,,,),(BER.01.001.4722.06042.0,,4.6,Handel und Dienstleistungen,,Versorgung,,,,,Getreide; Marktfreigabe,,,,,,)",,,,Deutsche Gebiete
BER.01.001.4723,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.05.31,,1793-05-31T00:00:00Z,1793,5,31,Verordnung,Welsche Gebiete,,,,,,,,,,,,,,,"StAB, A I 511, S. 315",StAB,A I 511,S. 315,,Getreid Verkauf im Welschen Land.,,,4.6,Handel und Dienstleistungen,Versorgung,",Getreide; Marktfreigabe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4723.06044.0,,4.6,Handel und Dienstleistungen,,Versorgung,,,,,Getreide; Marktfreigabe,,,,,,)",,,,Welsche Gebiete
BER.01.001.4725,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.07.05,,1793-07-05T00:00:00Z,1793,7,5,Verordnung,Welsche Gebiete,,,,,,,,,,,,,,,"StAB, A I 511, S. 338",StAB,A I 511,S. 338,,Getreid Verkauf im Welschen Land.,,,2.2,Öffentliche Sicherheit; Kriminalität,Militär/Soldaten,",Versorgung (militärisch",,,,,,,4.6,Handel und Dienstleistungen,Versorgung,",Getreide; Marktfreigabe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4725.06047.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Militär/Soldaten,,,,,Versorgung (militärisch),,,,,,),(BER.01.001.4725.06046.0,,4.6,Handel und Dienstleistungen,,Versorgung,,,,,Getreide; Marktfreigabe,,,,,,)",,,,Welsche Gebiete
BER.01.001.4726,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1793.07.10,,1793-07-10T00:00:00Z,1793,7,10,Publikation,,,,,,,,,,,,,,,,"StAB, A I 511, S. 347-354",StAB,A I 511,S. 347-354,,"Wegen Herausgabe der Reisgelder, [...]",,,2.2,Öffentliche Sicherheit; Kriminalität,Militär/Soldaten,",Reisgeld; Sold",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.4726.06048.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Militär/Soldaten,,,,,Reisgeld; Sold,,,,,,)",,,,
